analysis_id,stage,cohort,population,N,endpoint,predictor,analysis_type,beta,effect_measure,effect,ci_low,ci_high,ci_type,p,robust_p,adjusted_p,fdr,r_squared,spearman_rho,events,status,interpretation,primary_secondary,supports_main_claim,limitation,source_output,source_row,robust_ci_low,robust_ci_high,robust_adjusted_p,omitted_gene,AUC,seed,iterations,percentile,tested_dependencies
E0100,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,candidate_mean_z,PAM50 + proliferation,-3.9092925087121584,OLS beta per signature unit,-3.9092925087121584,-10.443286055448567,2.624701038024249,conventional 95% CI,0.2396243136591151,0.3260888426865317,,,0.3331452765746945,0.3052387630038308,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,14,-11.73716226363639,3.918577246212074,,,,,,,
E0105,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,candidate_mean_z,Fractional logit adjusted,0.3572463028202032,logit conditional mean coefficient,0.3572463028202032,-0.2914535142732969,1.0059461199137034,HC0 sandwich 95% CI,0.2804209192929655,,,,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,19,,,,,,,,,
E0179,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,candidate_mean_z,summary,,OLS beta; bootstrap uncertainty,0.2207959216158562,0.104144534726213,0.3358256105215987,percentile bootstrap 95% CI,,,,,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_bootstrap_results.csv,0,,,,,,20260929.0,2000.0,,
E0180,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,candidate_mean_z,summary,,OLS beta; bootstrap uncertainty,13.958040782156376,7.616656307532149,20.621549356202664,percentile bootstrap 95% CI,,,,,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_bootstrap_results.csv,1,,,,,,20260930.0,2000.0,,
E0182,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,candidate_mean_z,summary,13.993421847893854,observed absolute t,4.494281195507747,,,conventional 95% CI,0.055988802239552,,,,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_null_signature_summary.csv,1,,,,,,20260909.0,5000.0,94.42,
E0184,3,METABRIC,clinically defined TNBC,258,OS,composite,Cox PH,-0.0173778265967159,hazard ratio per predictor SD,0.9827722969669486,0.826436990510949,1.16868121680826,conventional 95% CI,0.8441486012883581,,,0.844148601288358,,,136.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,1,,,,,,,,,
E0185,3,METABRIC,clinically defined TNBC,258,RFS,composite,Cox PH,-0.1172531554689398,hazard ratio per predictor SD,0.8893600183099994,0.7259057582065763,1.08961973813586,conventional 95% CI,0.2577934164649504,,,0.3866901246974257,,,106.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,2,,,,,,,,,
E0186,3,METABRIC,clinically defined TNBC,258,altered_gene_fraction_adjusted,candidate_mean_z,CNA proxy adjusted for age/proliferation,0.041968029727289,OLS beta per signature unit,0.041968029727289,-0.0206404912578936,0.1045765507124717,conventional 95% CI,0.1879893641571755,0.1716794025711144,,,0.2343836454658894,0.223306778058725,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,NO_SUPPORT_AT_THRESHOLD,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,3,-0.0183294868389749,0.102265546293553,,,,,,,
E0189,3,METABRIC,clinically defined TNBC,258,altered_gene_fraction,HORMAD2_z,Exploratory individual gene CNA,-0.0038620359244679,OLS beta per signature unit,-0.0038620359244679,-0.0327402883746236,0.0250162165256878,conventional 95% CI,0.7924841694891637,0.7970483113391764,,0.8915446906753092,0.0002708603480661,-0.022399346797085,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,NO_SUPPORT_AT_THRESHOLD,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,6,-0.0334048322440341,0.0256807603950983,,,,,,,
E0190,3,METABRIC,clinically defined TNBC,258,altered_gene_fraction,STAG3_z,Exploratory individual gene CNA,0.0164742071473372,OLS beta per signature unit,0.0164742071473372,-0.0123366951343037,0.0452851094289782,conventional 95% CI,0.2612031165574939,0.2816602844655856,,0.4701656098034891,0.0049285805492873,0.0692172401288058,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,NO_SUPPORT_AT_THRESHOLD,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,7,-0.0135962996924379,0.0465447139871124,,,,,,,
E0191,3,METABRIC,clinically defined TNBC,258,altered_gene_fraction,REC8_z,Exploratory individual gene CNA,-0.0012237324347442,OLS beta per signature unit,-0.0012237324347442,-0.0301055039414254,0.0276580390719369,conventional 95% CI,0.9335677359551926,0.93392295691413,,0.9335677359551924,2.719479290136384e-05,0.0200543043148402,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,NO_SUPPORT_AT_THRESHOLD,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,8,-0.0302611295671433,0.0278136646976549,,,,,,,
E0194,3,METABRIC,clinically defined TNBC,258,altered_gene_fraction,SYCP3_z,Exploratory individual gene CNA,-0.0061930744386297,OLS beta per signature unit,-0.0061930744386297,-0.0350651786050633,0.0226790297278038,conventional 95% CI,0.6730804814967658,0.6879258675378216,,0.8653891904958417,0.0006965068852268,-0.0108765775203813,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,NO_SUPPORT_AT_THRESHOLD,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,11,-0.0365214287357221,0.0241352798584627,,,,,,,
E0195,3,METABRIC,clinically defined TNBC,258,altered_gene_fraction,MSH4_z,Exploratory individual gene CNA,-0.007099969339554,OLS beta per signature unit,-0.007099969339554,-0.0359689107256407,0.0217689720465326,conventional 95% CI,0.6285733979374042,0.6689680760262207,,0.8653891904958417,0.0009154313057301,-0.0136768656198917,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,NO_SUPPORT_AT_THRESHOLD,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,12,-0.0397631882933058,0.0255632496141977,,,,,,,
E0197,3,METABRIC,clinically defined TNBC,258,OS,HORMAD1,Cox PH,-0.0185042819686485,hazard ratio per predictor SD,0.9816658711203085,0.8273744486102806,1.1647300495453323,conventional 95% CI,0.8320291184594816,,,0.8612362075627042,,,136.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,14,,,,,,,,,
E0198,3,METABRIC,clinically defined TNBC,258,OS,HORMAD2,Cox PH,0.0149677744997312,hazard ratio per predictor SD,1.0150803526164656,0.858250457939625,1.2005681007634863,conventional 95% CI,0.8612362075627042,,,0.8612362075627042,,,136.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,15,,,,,,,,,
E0199,3,METABRIC,clinically defined TNBC,258,OS,STAG3,Cox PH,-0.0764255888207387,hazard ratio per predictor SD,0.926421847866269,0.776571614273685,1.1051877565814288,conventional 95% CI,0.3959029228934795,,,0.5090180437201879,,,136.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,16,,,,,,,,,
E0200,3,METABRIC,clinically defined TNBC,258,OS,REC8,Cox PH,-0.1373358358340121,hazard ratio per predictor SD,0.8716774364513679,0.7315690172436721,1.0386190985523187,conventional 95% CI,0.1245058091307102,,,0.4901850100539865,,,136.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,17,,,,,,,,,
E0201,3,METABRIC,clinically defined TNBC,258,OS,SMC1B,Cox PH,0.1176870880028079,hazard ratio per predictor SD,1.12489206406791,0.9532414373006042,1.3274518986357553,conventional 95% CI,0.1635875366188164,,,0.4901850100539865,,,136.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,18,,,,,,,,,
E0202,3,METABRIC,clinically defined TNBC,258,OS,SYCP2,Cox PH,-0.0866647835339649,hazard ratio per predictor SD,0.91698443239894,0.775147442740162,1.0847748478528774,conventional 95% CI,0.3120898946090461,,,0.5090180437201879,,,136.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,19,,,,,,,,,
E0203,3,METABRIC,clinically defined TNBC,258,OS,SYCP3,Cox PH,0.0789597110464472,hazard ratio per predictor SD,1.0821607220689533,0.9165716414259916,1.2776653514687168,conventional 95% CI,0.3514096084606832,,,0.5090180437201879,,,136.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,20,,,,,,,,,
E0204,3,METABRIC,clinically defined TNBC,258,OS,MSH4,Cox PH,-0.1163140568951855,hazard ratio per predictor SD,0.8901956073235646,0.739841036143724,1.0711060627680924,conventional 95% CI,0.2178600044684384,,,0.4901850100539865,,,136.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,21,,,,,,,,,
E0206,3,METABRIC,clinically defined TNBC,258,RFS,HORMAD1,Cox PH,-0.125262691877347,hazard ratio per predictor SD,0.8822651082630781,0.7232055590509393,1.0763077129550034,conventional 95% CI,0.2168426974895484,,,0.6083297535174481,,,106.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,23,,,,,,,,,
E0207,3,METABRIC,clinically defined TNBC,258,RFS,HORMAD2,Cox PH,0.0081574336820226,hazard ratio per predictor SD,1.008190796199968,0.8356750563112503,1.2163204751246586,conventional 95% CI,0.9321085403699708,,,0.9321085403699708,,,106.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,24,,,,,,,,,
E0209,3,METABRIC,clinically defined TNBC,258,RFS,REC8,Cox PH,-0.1678361129182225,hazard ratio per predictor SD,0.8454923886109839,0.6917220781254327,1.0334459486046343,conventional 95% CI,0.1012669978807403,,,0.4557014904633314,,,106.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,26,,,,,,,,,
E0210,3,METABRIC,clinically defined TNBC,258,RFS,SMC1B,Cox PH,0.1064427708184138,hazard ratio per predictor SD,1.1123142677889233,0.9205034803631962,1.3440938103119815,conventional 95% CI,0.270368779341088,,,0.6083297535174481,,,106.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,27,,,,,,,,,
E0211,3,METABRIC,clinically defined TNBC,258,RFS,SYCP2,Cox PH,-0.0549104065431261,hazard ratio per predictor SD,0.9465699506285944,0.7821991168947441,1.1454815686701785,conventional 95% CI,0.5725843921144229,,,0.7361799327185438,,,106.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,28,,,,,,,,,
E0212,3,METABRIC,clinically defined TNBC,258,RFS,SYCP3,Cox PH,0.0251152862304817,hazard ratio per predictor SD,1.02543333205368,0.8483178983954219,1.2395276823412915,conventional 95% CI,0.7951683839810658,,,0.8945644319786991,,,106.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,29,,,,,,,,,
E0213,3,METABRIC,clinically defined TNBC,258,RFS,MSH4,Cox PH,-0.0747004480306152,hazard ratio per predictor SD,0.9280214353449756,0.7492350178491786,1.149470812151914,conventional 95% CI,0.4938785733443709,,,0.7361799327185438,,,106.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,30,,,,,,,,,
E0214,3,METABRIC,clinically defined TNBC,258,RFS,MSH5,Cox PH,0.0699878290928189,hazard ratio per predictor SD,1.072495127936127,0.8869803032315099,1.2968109835766046,conventional 95% CI,0.4701289268256157,,,0.7361799327185438,,,106.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,31,,,,,,,,,
E0215,3,GSE25066,clinically defined TNBC,112,pCR,"four-gene mean z (STAG3, REC8, SYCP2, MSH4)",GSE25066 reduced-platform pCR,-0.0142321789722766,odds ratio per predictor SD,0.9858686197252308,0.6651740538379168,1.4611768600279225,conventional 95% CI,0.943482953973516,,,0.943482953973516,3.534915827085872e-05,,37.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Reduced four-gene platform score only; full nine-gene validation unavailable.,outputs/v2/stage3/gse25066_results.csv,0,,,,,,,,,
E0216,3,GSE25066,clinically defined TNBC,114,DRFS,"four-gene mean z (STAG3, REC8, SYCP2, MSH4)",Cox PH,0.0860014460905517,hazard ratio per predictor SD,1.0898079042649027,0.776017283756829,1.5304830099253672,conventional 95% CI,0.6196303682906579,,,0.943482953973516,,,37.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Reduced four-gene platform score only; full nine-gene validation unavailable.,outputs/v2/stage3/gse25066_results.csv,1,,,,,,,,,
E0217,3,GSE176078,TNBC,8,malignant_vs_nonmalignant_combined,composite,paired Wilcoxon,,paired mean difference,0.0169249068969764,-0.2723578816974581,0.2542422561292419,paired-donor bootstrap 95% CI,0.546875,,,0.546875,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,0,,,,,,,,,
E0218,3,GSE176078,TNBC,8,malignant_vs_immune,composite,paired Wilcoxon,,paired mean difference,0.0150753340193385,-0.2805049169771395,0.2556145161111258,paired-donor bootstrap 95% CI,0.546875,,,0.546875,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,1,,,,,,,,,
E0219,3,GSE176078,TNBC,8,malignant_vs_stromal,composite,paired Wilcoxon,,paired mean difference,0.2648954699880173,-0.0376858411762645,0.5403082256463942,paired-donor bootstrap 95% CI,0.1484375,,,0.4453125,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,2,,,,,,,,,
E0221,3,GSE176078,TNBC,8,malignant_vs_nonmalignant_combined,HORMAD1,paired Wilcoxon,,paired mean difference,1.6954533996443382,0.604521374358565,2.967877321452582,paired-donor bootstrap 95% CI,0.03125,,,0.087890625,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,4,,,,,,,,,
E0222,3,GSE176078,TNBC,8,malignant_vs_nonmalignant_combined,HORMAD2,paired Wilcoxon,,paired mean difference,0.0125553812499739,0.0,0.0358394678756762,paired-donor bootstrap 95% CI,0.5,,,0.625,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,5,,,,,,,,,
E0223,3,GSE176078,TNBC,8,malignant_vs_nonmalignant_combined,STAG3,paired Wilcoxon,,paired mean difference,-1.32001381944281,-1.9202008474038,-0.6731378040919116,paired-donor bootstrap 95% CI,0.015625,,,0.0703125,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,6,,,,,,,,,
E0224,3,GSE176078,TNBC,8,malignant_vs_nonmalignant_combined,REC8,paired Wilcoxon,,paired mean difference,-1.9261485665651976,-2.494974262123013,-1.4024470898414685,paired-donor bootstrap 95% CI,0.0078125,,,0.0703125,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,7,,,,,,,,,
